squirrel_id,grid_year,grid,yearn,experiment,mid,locx,locy,litter,nest,n_pups,date,julian_date,year,t_return,return_lat,t_move,m_return,observer,nest_type,cones_counts,mustelid_tracks,LRS,ARS,mom_age,predator,locX,month,locY,local.density,scaled_lat,males,dist,age_sq,litter_id,average_growth,scaled_julian_date,scaled_pups,scaled_density,latency_transformed
23904,SU_2019,SUX,2019,chickadee,"-13,20",-13,20,2,1,3,9/11/19,254,mast,240,240,NA,y,MCK,underground,0.831325301,22,NA,NA,NA,low predator,-13,9,20,0,-0.58437143,0,NA,NA,9416,NA,1.348598655,-0.661437828,-0.540061725,-0.371694795
23201,JO_2020,JO,2020,rattle,G.10,NA,10.7,1,1,3,3/30/20,90,nonmast,NA,420,NA,n,AMS,NA,374.2142857,13,NA,0,3,low predator,NA,3,10.7,0,0.735397158,0,NA,9,9695,NA,-1.576376855,-0.601425472,-0.444023257,0.687933323
24824,JO_2022,JO,2022,NA,L16.,NA,NA,1,1,4,6/28/22,NA,mast,60,60,NA,y,NA,NA,0,13,NA,0,1,low predator,NA,6,NA,0,-1.904140018,0,NA,1,NA,NA,NA,0.017349894,NA,-2.012617703
23856,RR_2019,RR,2019,rattle,B9/C8,NA,NA,2,1,5,7/22/19,203,mast,NA,420,NA,n,AnD,grass,NA,22,NA,NA,NA,low predator,NA,7,NA,0,0.735397158,0,NA,NA,9330,NA,0.219595425,0.100560228,NA,0.687933323
23865,RR_2019,RR,2019,rattle,B9/C8,NA,NA,1,1,4,6/9/19,160,mast,NA,420,NA,n,SRT,wbr,NA,22,NA,NA,NA,low predator,NA,6,NA,0,0.735397158,0,NA,NA,9221,NA,-1.189748346,-0.905042056,NA,0.687933323
23931,RR_2019,RR,2019,rattle,C2/B2,NA,NA,2,2,6,9/5/19,248,mast,NA,420,NA,n,AJH,wbr,NA,22,NA,NA,NA,low predator,NA,9,NA,0,0.735397158,0,NA,NA,9372,NA,1.694490069,1.106162513,NA,0.687933323
23931,RR_2019,RR,2019,rattle,C5./B2,NA,NA,2,1,6,8/13/19,225,mast,NA,420,NA,n,SRT,wbr,NA,22,NA,NA,NA,low predator,NA,8,NA,0,0.735397158,0,NA,NA,9372,NA,0.940655029,1.106162513,NA,0.687933323
22028,BT_2022,BT,2022,NA,B.4,NA,NA,1,1,3,6/14/22,NA,mast,60,60,NA,y,NA,NA,NA,36,NA,0,2,low predator,NA,6,NA,0,-1.904140018,0,NA,4,NA,NA,NA,-1.431061457,NA,-2.012617703
24256,KL_2022,KL,2022,NA,B2,NA,NA,1,1,4,6/17/22,NA,mast,NA,420,NA,n,NA,NA,0.119047619,36,NA,2,2,low predator,NA,6,NA,0,0.735397158,0,NA,4,NA,NA,NA,-0.146600092,NA,0.687933323
24424,KL_2022,KL,2022,NA,H1,NA,NA,3,1,5,8/15/22,NA,mast,120,120,NA,y,NA,NA,0.119047619,36,NA,0,2,low predator,NA,8,NA,0,-1.464217156,0,NA,4,NA,NA,NA,0.651555963,NA,-1.33292518
24831,BT_2022,BT,2022,NA,E3.,NA,NA,1,1,5,6/17/22,NA,mast,NA,420,NA,n,NA,NA,NA,36,NA,0,2,low predator,NA,6,NA,0,0.735397158,0,NA,4,NA,NA,NA,0.095404097,NA,0.687933323
25101,BT_2022,BT,2022,NA,I.5,NA,NA,1,2,3,7/24/22,NA,mast,420,420,NA,y,NA,NA,NA,36,NA,NA,2,low predator,NA,7,NA,0,0.735397158,0,NA,4,NA,NA,NA,-1.431061457,NA,0.687933323
25186,KL_2022,KL,2022,NA,F17,NA,NA,1,1,5,6/20/22,NA,mast,NA,420,NA,n,NA,NA,0.119047619,36,NA,0,1,low predator,NA,6,NA,0,0.735397158,0,NA,1,NA,NA,NA,0.651555963,NA,0.687933323
25188,KL_2021,KL,2021,control,I2.,NA,NA,1,2,4,5/29/21,149,nonmast,60,60,120,y,KAC,NA,12.98809524,36,NA,NA,NA,low predator,NA,5,NA,0,-1.904140018,0,NA,NA,9874,NA,-0.512307669,1.610879193,-0.602887219,-2.012617703
23294,KL_2022,KL,2022,NA,-1.8./-110,NA,NA,1,1,3,5/24/22,NA,mast,NA,420,NA,n,NA,NA,0.119047619,305,NA,NA,5,high predator,NA,5,NA,0,0.735397158,0,NA,25,NA,NA,NA,-0.944756146,NA,0.687933323
24002,KL_2022,KL,2022,NA,n1.?,NA,NA,2,1,2,8/29/22,NA,mast,NA,420,NA,n,NA,NA,0.119047619,305,NA,NA,3,high predator,NA,8,NA,0,0.735397158,0,NA,9,NA,NA,NA,-1.742912201,NA,0.687933323
24002,KL_2022,KL,2022,NA,n1.,NA,NA,1,1,4,6/10/22,NA,mast,NA,420,NA,n,NA,NA,0.119047619,305,NA,NA,3,high predator,NA,6,NA,0,0.735397158,0,NA,9,NA,NA,NA,-0.146600092,NA,0.687933323
24003,KL_2022,KL,2022,NA,O1,NA,NA,1,1,3,6/12/22,NA,mast,NA,420,NA,n,NA,NA,0.119047619,305,NA,NA,3,high predator,NA,6,NA,0,0.735397158,0,NA,9,NA,NA,NA,-0.944756146,NA,0.687933323
24256,KL_2022,KL,2022,NA,B2,NA,NA,2,2,3,8/20/22,NA,mast,NA,420,NA,n,NA,NA,0.119047619,305,NA,NA,3,high predator,NA,8,NA,0,0.735397158,0,NA,9,NA,NA,NA,-0.944756146,NA,0.687933323
24256,KL_2022,KL,2022,NA,n/A,NA,NA,2,1,3,8/1/22,NA,mast,NA,NA,NA,y,NA,NA,0.119047619,305,NA,NA,3,high predator,NA,8,NA,0,NA,0,NA,9,NA,NA,NA,-0.944756146,NA,NA
24256,KL_2022,KL,2022,NA,I.20.,NA,NA,1,1,5,6/28/22,NA,mast,NA,420,NA,n,NA,NA,0.119047619,305,NA,NA,3,high predator,NA,6,NA,0,0.735397158,0,NA,9,NA,NA,NA,0.651555963,NA,0.687933323
24338,SU_2022,SU,2022,control,n/A,NA,NA,1,1,5,6/13/22,NA,mast,NA,420,NA,n,NA,NA,0.186046512,305,NA,NA,3,high predator,NA,6,NA,0,0.735397158,0,NA,9,NA,NA,NA,0.804900108,NA,0.687933323
24424,KL_2022,KL,2022,NA,F1,NA,NA,3,2,4,9/8/22,NA,mast,60,60,NA,y,NA,NA,0.119047619,305,NA,NA,3,high predator,NA,9,NA,0,-1.904140018,0,NA,9,NA,NA,NA,-0.146600092,NA,-2.012617703
24424,KL_2022,KL,2022,NA,H1,NA,NA,1,1,5,6/8/22,NA,mast,NA,420,NA,n,NA,NA,0.119047619,305,NA,NA,3,high predator,NA,6,NA,0,0.735397158,0,NA,9,NA,NA,NA,0.651555963,NA,0.687933323
24431,_2022,NA,2022,NA,-513,NA,NA,1,2,4,7/16/22,NA,mast,NA,420,NA,n,NA,NA,NA,305,NA,NA,3,high predator,NA,7,NA,0,0.735397158,0,NA,9,NA,NA,NA,NA,NA,0.687933323
24471,KL_2022,KL,2022,NA,F6.,NA,NA,2,2,3,9/23/22,NA,mast,NA,NA,NA,NA,NA,NA,0.119047619,305,NA,NA,3,high predator,NA,9,NA,0,NA,0,NA,9,NA,NA,NA,-0.944756146,NA,NA
24471,KL_2022,KL,2022,NA,F6.,NA,NA,2,1,6,9/6/22,NA,mast,NA,420,NA,n,NA,NA,0.119047619,305,NA,NA,3,high predator,NA,9,NA,0,0.735397158,0,NA,9,NA,NA,NA,1.449712018,NA,0.687933323
24471,KL_2022,KL,2022,NA,F6.?,NA,NA,1,1,3,6/9/22,NA,mast,NA,420,NA,n,NA,NA,0.119047619,305,NA,NA,3,high predator,NA,6,NA,0,0.735397158,0,NA,9,NA,NA,NA,-0.944756146,NA,0.687933323
24525,JO_2022,JO,2022,NA,K.7.,NA,NA,1,2,4,7/25/22,NA,mast,NA,420,NA,n,NA,NA,0,305,NA,NA,3,high predator,NA,7,NA,0,0.735397158,0,NA,9,NA,NA,NA,0.017349894,NA,0.687933323
24525,JO_2022,JO,2022,NA,K.7.,NA,NA,1,1,5,6/28/22,NA,mast,NA,420,NA,n,NA,NA,0,305,NA,NA,3,high predator,NA,6,NA,0,0.735397158,0,NA,9,NA,NA,NA,0.711345667,NA,0.687933323
24591,KL_2022,KL,2022,NA,n6,NA,NA,3,1,3,9/6/22,NA,mast,NA,420,NA,n,NA,NA,0.119047619,305,NA,NA,3,high predator,NA,9,NA,0,0.735397158,0,NA,9,NA,NA,NA,-0.944756146,NA,0.687933323
24591,KL_2022,KL,2022,NA,n6,NA,NA,2,1,5,7/18/22,NA,mast,120,120,NA,n,NA,NA,0.119047619,305,NA,NA,3,high predator,NA,7,NA,0,-1.464217156,0,NA,9,NA,NA,NA,0.651555963,NA,-1.33292518
24591,KL_2022,KL,2022,NA,n6,NA,NA,1,1,3,6/9/22,NA,mast,NA,NA,NA,y,NA,NA,0.119047619,305,NA,NA,3,high predator,NA,6,NA,0,NA,0,NA,9,NA,NA,NA,-0.944756146,NA,NA
24609,K_2022,K,2022,NA,-53,NA,NA,2,2,5,9/3/22,NA,mast,NA,420,NA,n,NA,NA,NA,305,NA,NA,3,high predator,NA,9,NA,0,0.735397158,0,NA,9,NA,NA,NA,NA,NA,0.687933323
24609,KL_2022,KL,2022,NA,-53,NA,NA,2,1,5,8/13/22,NA,mast,180,180,NA,y,NA,NA,0.119047619,305,NA,NA,3,high predator,NA,8,NA,0,-1.024294293,0,NA,9,NA,NA,NA,0.651555963,NA,-0.811378763
24621,KL_2022,KL,2022,NA,P9,NA,NA,2,1,5,7/18/22,NA,mast,NA,420,NA,n,NA,NA,0.119047619,305,NA,NA,3,high predator,NA,7,NA,0,0.735397158,0,NA,9,NA,NA,NA,0.651555963,NA,0.687933323
24621,KL_2022,KL,2022,NA,P9,NA,NA,1,1,3,6/7/22,NA,mast,NA,420,NA,n,NA,NA,0.119047619,305,NA,NA,3,high predator,NA,6,NA,0,0.735397158,0,NA,9,NA,NA,NA,-0.944756146,NA,0.687933323
24818,KL_2022,KL,2022,NA,-410,NA,NA,2,1,5,8/6/22,NA,mast,60,60,NA,y,NA,NA,0.119047619,305,NA,NA,3,high predator,NA,8,NA,0,-1.904140018,0,NA,9,NA,NA,NA,0.651555963,NA,-2.012617703
24818,KL_2022,KL,2022,NA,-310,NA,NA,1,2,1,7/16/22,NA,mast,60,60,NA,y,NA,NA,0.119047619,305,NA,NA,3,high predator,NA,7,NA,0,-1.904140018,0,NA,9,NA,NA,NA,-2.541068256,NA,-2.012617703
24818,KL_2022,KL,2022,NA,-310,NA,NA,1,1,5,6/16/22,NA,mast,60,60,120,y,NA,NA,0.119047619,305,NA,NA,3,high predator,NA,6,NA,0,-1.904140018,0,NA,9,NA,NA,NA,0.651555963,NA,-2.012617703
24825,JO_2022,JO,2022,NA,O.1.,NA,NA,2,2,6,8/24/22,NA,mast,NA,NA,NA,NA,NA,NA,0,305,NA,NA,4,high predator,NA,8,NA,0,NA,0,NA,16,NA,NA,NA,1.40534144,NA,NA
24825,JO_2022,JO,2022,NA,O.1.,NA,NA,2,1,6,8/7/22,NA,mast,NA,420,NA,n,NA,NA,0,305,NA,NA,4,high predator,NA,8,NA,0,0.735397158,0,NA,16,NA,NA,NA,1.40534144,NA,0.687933323
24825,JO_2022,JO,2022,NA,O.1.,NA,NA,1,1,4,6/7/22,NA,mast,NA,420,NA,n,NA,NA,0,305,NA,NA,4,high predator,NA,6,NA,0,0.735397158,0,NA,16,NA,NA,NA,0.017349894,NA,0.687933323
24831,BT_2022,BT,2022,NA,E3.,NA,NA,2,2,4,9/12/22,NA,mast,NA,NA,NA,y,NA,NA,NA,305,NA,NA,3,high predator,NA,9,NA,0,NA,0,NA,9,NA,NA,NA,-0.66782868,NA,NA
24831,BT_2022,BT,2022,NA,G3,NA,NA,2,1,4,8/16/22,NA,mast,360,360,NA,y,NA,NA,NA,305,NA,NA,3,high predator,NA,8,NA,0,0.295474295,0,NA,9,NA,NA,NA,-0.66782868,NA,0.36588322
24855,JO_2022,JO,2022,NA,I10,NA,NA,2,2,3,10/1/22,NA,mast,NA,420,NA,n,NA,NA,0,305,NA,NA,3,high predator,NA,10,NA,0,0.735397158,0,NA,9,NA,NA,NA,-0.676645879,NA,0.687933323
24855,JO_2022,JO,2022,NA,G.11.,NA,NA,2,1,3,9/5/22,NA,mast,NA,420,NA,n,NA,NA,0,305,NA,NA,3,high predator,NA,9,NA,0,0.735397158,0,NA,9,NA,NA,NA,-0.676645879,NA,0.687933323
24855,JO_2022,JO,2022,NA,G.11.,NA,NA,1,1,3,6/21/22,NA,mast,NA,420,NA,n,NA,NA,0,305,NA,NA,3,high predator,NA,6,NA,0,0.735397158,0,NA,9,NA,NA,NA,-0.676645879,NA,0.687933323
24897,JO_2022,JO,2022,NA,K10.,NA,NA,2,1,4,8/4/22,NA,mast,240,240,NA,y,NA,NA,0,305,NA,NA,2,high predator,NA,8,NA,0,-0.58437143,0,NA,4,NA,NA,NA,0.017349894,NA,-0.371694795
24897,JO_2022,JO,2022,NA,K10.,NA,NA,1,1,4,6/25/22,NA,mast,NA,420,NA,n,NA,NA,0,305,NA,NA,2,high predator,NA,6,NA,0,0.735397158,0,NA,4,NA,NA,NA,0.017349894,NA,0.687933323
24940,SU_2022,SU,2022,NA,0.3,NA,NA,1,1,5,6/13/22,NA,mast,NA,420,NA,n,NA,NA,0.186046512,305,NA,NA,2,high predator,NA,6,NA,0,0.735397158,0,NA,4,NA,NA,NA,0.804900108,NA,0.687933323
25015,KL_2022,KL,2022,NA,L10,NA,NA,2,2,3,9/18/22,NA,mast,NA,420,NA,n,NA,NA,0.119047619,305,NA,NA,2,high predator,NA,9,NA,0,0.735397158,0,NA,4,NA,NA,NA,-0.944756146,NA,0.687933323
25015,KL_2022,KL,2022,NA,I11.,NA,NA,2,1,5,8/25/22,NA,mast,120,120,NA,y,NA,NA,0.119047619,305,NA,NA,2,high predator,NA,8,NA,0,-1.464217156,0,NA,4,NA,NA,NA,0.651555963,NA,-1.33292518
25015,KL_2022,KL,2022,NA,I11.,NA,NA,1,1,4,6/9/22,NA,mast,NA,420,NA,n,NA,NA,0.119047619,305,NA,NA,2,high predator,NA,6,NA,0,0.735397158,0,NA,4,NA,NA,NA,-0.146600092,NA,0.687933323
25033,BT_2022,BT,2022,NA,0.2,NA,NA,2,2,5,9/11/22,NA,mast,NA,420,NA,n,NA,NA,NA,305,NA,NA,3,high predator,NA,9,NA,0,0.735397158,0,NA,9,NA,NA,NA,0.095404097,NA,0.687933323
25033,BT_2022,BT,2022,NA,O.2,NA,NA,2,1,5,8/21/22,NA,mast,NA,420,NA,n,NA,NA,NA,305,NA,NA,3,high predator,NA,8,NA,0,0.735397158,0,NA,9,NA,NA,NA,0.095404097,NA,0.687933323
25033,BT_2022,BT,2022,NA,0.2,NA,NA,1,1,4,6/9/22,NA,mast,NA,420,NA,n,NA,NA,NA,305,NA,NA,3,high predator,NA,6,NA,0,0.735397158,0,NA,9,NA,NA,NA,-0.66782868,NA,0.687933323
25047,BT_2022,BT,2022,NA,I7,NA,NA,2,2,7,9/7/22,NA,mast,300,300,NA,y,NA,NA,NA,305,NA,NA,2,high predator,NA,9,NA,0,-0.144448568,0,NA,4,NA,NA,NA,1.621869651,NA,0.015674556
25047,BT_2022,BT,2022,NA,I7,NA,NA,2,1,7,8/13/22,NA,mast,NA,420,NA,n,NA,NA,NA,305,NA,NA,2,high predator,NA,8,NA,0,0.735397158,0,NA,4,NA,NA,NA,1.621869651,NA,0.687933323
25047,BT_2022,BT,2022,NA,I7,NA,NA,1,1,5,6/25/22,NA,mast,NA,420,NA,n,NA,NA,NA,305,NA,NA,2,high predator,NA,6,NA,0,0.735397158,0,NA,4,NA,NA,NA,0.095404097,NA,0.687933323
25057,JO_2022,JO,2022,NA,F16.,NA,NA,2,1,3,9/5/22,NA,mast,NA,420,NA,n,NA,NA,0,305,NA,NA,3,high predator,NA,9,NA,0,0.735397158,0,NA,9,NA,NA,NA,-0.676645879,NA,0.687933323
25057,JO_2022,JO,2022,NA,F16,NA,NA,1,2,1,7/16/22,NA,mast,NA,NA,NA,NA,NA,NA,0,305,NA,NA,3,high predator,NA,7,NA,0,NA,0,NA,9,NA,NA,NA,-2.064637424,NA,NA
25057,JO_2022,JO,2022,NA,F16,NA,NA,1,1,3,6/21/22,NA,mast,NA,420,NA,n,NA,NA,0,305,NA,NA,3,high predator,NA,6,NA,0,0.735397158,0,NA,9,NA,NA,NA,-0.676645879,NA,0.687933323
25069,JO_2022,JO,2022,NA,F3,NA,NA,1,1,5,6/27/22,NA,mast,NA,420,NA,n,NA,NA,0,305,NA,NA,2,high predator,NA,6,NA,0,0.735397158,0,NA,4,NA,NA,NA,0.711345667,NA,0.687933323
25102,BT_2022,BT,2022,NA,J3,NA,NA,2,1,6,8/4/22,NA,mast,NA,420,NA,n,NA,NA,NA,305,NA,NA,3,high predator,NA,8,NA,0,0.735397158,0,NA,9,NA,NA,NA,0.858636874,NA,0.687933323
25102,BT_2022,BT,2022,NA,J3,NA,NA,1,1,5,6/25/22,NA,mast,NA,420,NA,n,NA,NA,NA,305,NA,NA,3,high predator,NA,6,NA,0,0.735397158,0,NA,9,NA,NA,NA,0.095404097,NA,0.687933323
25119,SU_2022,SU,2022,NA,-117,NA,NA,1,1,4,6/26/22,NA,mast,NA,420,NA,n,NA,NA,0.186046512,305,NA,NA,3,high predator,NA,6,NA,0,0.735397158,0,NA,9,NA,NA,NA,0.123830786,NA,0.687933323
25140,JO_2022,JO,2022,NA,Q9,NA,NA,2,2,2,8/23/22,NA,mast,NA,420,NA,n,NA,NA,0,305,NA,NA,2,high predator,NA,8,NA,0,0.735397158,0,NA,4,NA,NA,NA,-1.370641651,NA,0.687933323
25150,KL_2022,KL,2022,NA,B.10.,NA,NA,2,2,5,8/25/22,NA,mast,NA,NA,NA,NA,NA,NA,0.119047619,305,NA,NA,3,high predator,NA,8,NA,0,NA,0,NA,9,NA,NA,NA,0.651555963,NA,NA
25150,KL_2022,KL,2022,NA,B.10.,NA,NA,2,1,5,8/13/22,NA,mast,NA,420,NA,n,NA,NA,0.119047619,305,NA,NA,3,high predator,NA,8,NA,0,0.735397158,0,NA,9,NA,NA,NA,0.651555963,NA,0.687933323
25156,SU_2022,SU,2022,NA,n/A,NA,NA,2,1,6,8/1/22,NA,mast,NA,420,NA,n,NA,NA,0.186046512,305,NA,NA,3,high predator,NA,8,NA,0,0.735397158,0,NA,9,NA,NA,NA,1.48596943,NA,0.687933323
25164,JO_2022,JO,2022,NA,T11,NA,NA,1,1,4,6/23/22,NA,mast,180,180,NA,y,NA,NA,0,305,NA,NA,2,high predator,NA,6,NA,0,-1.024294293,0,NA,4,NA,NA,NA,0.017349894,NA,-0.811378763
25173,JO_2022,JO,2022,NA,P12.?,NA,NA,2,2,4,8/29/22,NA,mast,NA,420,NA,n,NA,NA,0,305,NA,NA,3,high predator,NA,8,NA,0,0.735397158,0,NA,9,NA,NA,NA,0.017349894,NA,0.687933323
25173,JO_2022,JO,2022,NA,B.10.,NA,NA,1,1,4,8/14/22,NA,mast,NA,420,NA,n,NA,NA,0,305,NA,NA,3,high predator,NA,8,NA,0,0.735397158,0,NA,9,NA,NA,NA,0.017349894,NA,0.687933323
25174,KL_2022,KL,2022,NA,I.16,NA,NA,1,2,6,7/20/22,NA,mast,NA,420,NA,n,NA,NA,0.119047619,305,NA,NA,3,high predator,NA,7,NA,0,0.735397158,0,NA,9,NA,NA,NA,1.449712018,NA,0.687933323
25174,KL_2022,KL,2022,NA,I.16,NA,NA,1,1,6,6/20/22,NA,mast,NA,420,NA,n,NA,NA,0.119047619,305,NA,NA,3,high predator,NA,6,NA,0,0.735397158,0,NA,9,NA,NA,NA,1.449712018,NA,0.687933323
25186,KL_2022,KL,2022,NA,F17,NA,NA,1,2,4,7/16/22,NA,mast,NA,NA,NA,y,NA,NA,0.119047619,305,NA,NA,2,high predator,NA,7,NA,0,NA,0,NA,4,NA,NA,NA,-0.146600092,NA,NA
25216,JO_2022,JO,2022,NA,F.10.,NA,NA,2,1,3,9/5/22,NA,mast,NA,420,NA,n,NA,NA,0,305,NA,NA,2,high predator,NA,9,NA,0,0.735397158,0,NA,4,NA,NA,NA,-0.676645879,NA,0.687933323
25216,JO_2022,JO,2022,NA,F.10.,NA,NA,1,1,4,6/26/22,NA,mast,NA,420,NA,n,NA,NA,0,305,NA,NA,2,high predator,NA,6,NA,0,0.735397158,0,NA,4,NA,NA,NA,0.017349894,NA,0.687933323
25225,JO_2022,JO,2022,NA,D18.,NA,NA,2,2,3,8/31/22,NA,mast,NA,420,NA,n,NA,NA,0,305,NA,NA,2,high predator,NA,8,NA,0,0.735397158,0,NA,4,NA,NA,NA,-0.676645879,NA,0.687933323
25225,JO_2022,JO,2022,NA,D17,NA,NA,2,1,6,8/9/22,NA,mast,60,60,NA,y,NA,NA,0,305,NA,NA,2,high predator,NA,8,NA,0,-1.904140018,0,NA,4,NA,NA,NA,1.40534144,NA,-2.012617703
25225,JO_2022,JO,2022,NA,D18.,NA,NA,1,1,5,6/19/22,NA,mast,NA,420,NA,n,NA,NA,0,305,NA,NA,2,high predator,NA,6,NA,0,0.735397158,0,NA,4,NA,NA,NA,0.711345667,NA,0.687933323
25229,JO_2022,JO,2022,NA,J20,NA,NA,2,1,7,7/27/22,NA,mast,NA,420,NA,n,NA,NA,0,305,NA,NA,2,high predator,NA,7,NA,0,0.735397158,0,NA,4,NA,NA,NA,2.099337213,NA,0.687933323
25232,JO_2022,JO,2022,NA,R5.,NA,NA,2,2,3,9/10/22,NA,mast,60,60,NA,y,NA,NA,0,305,NA,NA,1,high predator,NA,9,NA,0,-1.904140018,0,NA,1,NA,NA,NA,-0.676645879,NA,-2.012617703
25232,JO_2022,JO,2022,NA,R5.,NA,NA,2,1,3,8/22/22,NA,mast,NA,NA,NA,y,NA,NA,0,305,NA,NA,1,high predator,NA,8,NA,0,NA,0,NA,1,NA,NA,NA,-0.676645879,NA,NA
25232,JO_2022,JO,2022,NA,R5.,NA,NA,1,1,5,7/2/22,NA,mast,NA,420,NA,n,NA,NA,0,305,NA,NA,1,high predator,NA,7,NA,0,0.735397158,0,NA,1,NA,NA,NA,0.711345667,NA,0.687933323
25235,SU_2022,SU,2022,NA,F.16,NA,NA,1,1,6,6/21/22,NA,mast,NA,420,NA,n,NA,NA,0.186046512,305,NA,NA,2,high predator,NA,6,NA,0,0.735397158,0,NA,4,NA,NA,NA,1.48596943,NA,0.687933323
25239,KL_2022,KL,2022,NA,I11.,NA,NA,2,2,5,8/28/22,NA,mast,180,180,NA,y,NA,NA,0.119047619,305,NA,NA,1,high predator,NA,8,NA,0,-1.024294293,0,NA,1,NA,NA,NA,0.651555963,NA,-0.811378763
25239,KL_2022,KL,2022,NA,I11.,NA,NA,2,1,5,8/22/22,NA,mast,120,120,NA,y,NA,NA,0.119047619,305,NA,NA,1,high predator,NA,8,NA,0,-1.464217156,0,NA,1,NA,NA,NA,0.651555963,NA,-1.33292518
25239,KL_2022,KL,2022,NA,I11.,NA,NA,1,1,4,6/20/22,NA,mast,NA,NA,NA,y,NA,NA,0.119047619,305,NA,NA,1,high predator,NA,6,NA,0,NA,0,NA,1,NA,NA,NA,-0.146600092,NA,NA
25245,KL_2022,KL,2022,NA,A10.?,NA,NA,1,2,1,7/23/22,NA,mast,NA,420,NA,n,NA,NA,0.119047619,305,NA,NA,1,high predator,NA,7,NA,0,0.735397158,0,NA,1,NA,NA,NA,-2.541068256,NA,0.687933323
25245,KL_2022,KL,2022,NA,J.5,NA,NA,1,1,5,6/28/22,NA,mast,NA,420,NA,n,NA,NA,0.119047619,305,NA,NA,1,high predator,NA,6,NA,0,0.735397158,0,NA,1,NA,NA,NA,0.651555963,NA,0.687933323
25275,KL_2022,KL,2022,NA,I2.,NA,NA,1,2,6,8/1/22,NA,mast,120,120,NA,y,NA,NA,0.119047619,305,NA,NA,1,high predator,NA,8,NA,0,-1.464217156,0,NA,1,NA,NA,NA,1.449712018,NA,-1.33292518
25275,KL_2022,KL,2022,NA,I2.,NA,NA,1,1,6,7/2/22,NA,mast,NA,420,NA,n,NA,NA,0.119047619,305,NA,NA,1,high predator,NA,7,NA,0,0.735397158,0,NA,1,NA,NA,NA,1.449712018,NA,0.687933323
25289,JO_2022,JO,2022,NA,E14,NA,NA,2,1,3,8/26/22,NA,mast,NA,420,NA,n,NA,NA,0,305,NA,NA,2,high predator,NA,8,NA,0,0.735397158,0,NA,4,NA,NA,NA,-0.676645879,NA,0.687933323
25289,JO_2022,JO,2022,NA,E14,NA,NA,1,1,1,7/1/22,NA,mast,NA,420,NA,n,NA,NA,0,305,NA,NA,2,high predator,NA,7,NA,0,0.735397158,0,NA,4,NA,NA,NA,-2.064637424,NA,0.687933323
25290,KL_2022,KL,2022,NA,O.2.,NA,NA,1,1,4,6/8/22,NA,mast,NA,420,NA,n,NA,NA,0.119047619,305,NA,NA,1,high predator,NA,6,NA,0,0.735397158,0,NA,1,NA,NA,NA,-0.146600092,NA,0.687933323
25302,SU_2022,SU,2022,NA,K.1,NA,NA,1,2,3,7/26/22,NA,mast,NA,420,NA,n,NA,NA,0.186046512,305,NA,NA,1,high predator,NA,7,NA,0,0.735397158,0,NA,1,NA,NA,NA,-0.557238536,NA,0.687933323
25302,SU_2022,SU,2022,NA,K.1,NA,NA,1,2,3,7/20/22,NA,mast,NA,420,NA,n,NA,NA,0.186046512,305,NA,NA,1,high predator,NA,7,NA,0,0.735397158,0,NA,1,NA,NA,NA,-0.557238536,NA,0.687933323
25314,JO_2022,JO,2022,NA,E1.,NA,NA,2,2,3,9/18/22,NA,mast,NA,420,NA,n,NA,NA,0,305,NA,NA,1,high predator,NA,9,NA,0,0.735397158,0,NA,1,NA,NA,NA,-0.676645879,NA,0.687933323
25314,JO_2022,JO,2022,NA,F0,NA,NA,2,1,4,8/26/22,NA,mast,NA,420,NA,n,NA,NA,0,305,NA,NA,1,high predator,NA,8,NA,0,0.735397158,0,NA,1,NA,NA,NA,0.017349894,NA,0.687933323
25314,JO_2022,JO,2022,NA,F0,NA,NA,1,1,5,6/26/22,NA,mast,300,300,NA,y,NA,NA,0,305,NA,NA,1,high predator,NA,6,NA,0,-0.144448568,0,NA,1,NA,NA,NA,0.711345667,NA,0.015674556
25320,SU_2022,SU,2022,NA,Q7,NA,NA,1,2,1,7/30/22,NA,mast,NA,420,NA,n,NA,NA,0.186046512,305,NA,NA,1,high predator,NA,7,NA,0,0.735397158,0,NA,1,NA,NA,NA,-1.919377181,NA,0.687933323
25320,SU_2022,SU,2022,NA,Q9,NA,NA,1,1,5,6/25/22,NA,mast,NA,420,NA,n,NA,NA,0.186046512,305,NA,NA,1,high predator,NA,6,NA,0,0.735397158,0,NA,1,NA,NA,NA,0.804900108,NA,0.687933323
25334,KL_2022,KL,2022,NA,-11,NA,NA,1,1,5,6/23/22,NA,mast,NA,NA,NA,NA,NA,NA,0.119047619,305,NA,NA,1,high predator,NA,6,NA,0,NA,0,NA,1,NA,NA,NA,0.651555963,NA,NA
25342,SU_2022,SU,2022,NA,A7,NA,NA,1,2,1,7/23/22,NA,mast,NA,420,NA,n,NA,NA,0.186046512,305,NA,NA,1,high predator,NA,7,NA,0,0.735397158,0,NA,1,NA,NA,NA,-1.919377181,NA,0.687933323
25342,SU_2022,SU,2022,NA,A7,NA,NA,1,1,1,6/28/22,NA,mast,NA,420,NA,n,NA,NA,0.186046512,305,NA,NA,1,high predator,NA,6,NA,0,0.735397158,0,NA,1,NA,NA,NA,-1.919377181,NA,0.687933323
25366,JO_2022,JO,2022,NA,T8,NA,NA,1,2,2,7/27/22,NA,mast,NA,NA,NA,y,NA,NA,0,305,NA,NA,2,high predator,NA,7,NA,0,NA,0,NA,4,NA,NA,NA,-1.370641651,NA,NA
